,label,text,text_clean,text_tokens,text_tokens_lemma,word_count,noun_count,verb_count,adj_count,adv_count,pron_count
4598,ham,laid airtel line rest,laid airtel line rest,"['laid', 'airtel', 'line', 'rest']","['laid', 'airtel', 'line', 'rest']",34,3,1,0,0,0
4599,ham,hi decide wot get bday prob jus get voucher frm virgin sumfing,hi decide wot get bday prob jus get voucher frm virgin sumfing,"['hi', 'decide', 'wot', 'get', 'bday', 'prob', 'jus', 'get', 'voucher', 'frm', 'virgin', 'sumfing']","['hi', 'decide', 'wot', 'get', 'bday', 'prob', 'jus', 'get', 'voucher', 'frm', 'virgin', 'sumfing']",99,4,5,3,0,0
4600,spam,freemsg txt call claim reward hour talk time use phone subscribegbpmnth inc hr stoptxtstop,freemsg txt call claim reward hours talk time use phone subscribegbpmnth inc hrs stoptxtstop,"['freemsg', 'txt', 'call', 'claim', 'reward', 'hours', 'talk', 'time', 'use', 'phone', 'subscribegbpmnth', 'inc', 'hrs', 'stoptxtstop']","['freemsg', 'txt', 'call', 'claim', 'reward', 'hour', 'talk', 'time', 'use', 'phone', 'subscribegbpmnth', 'inc', 'hr', 'stoptxtstop']",133,13,0,0,1,0
4601,ham,hey j r feeling better,hey j r feeling better,"['hey', 'j', 'r', 'feeling', 'better']","['hey', 'j', 'r', 'feeling', 'better']",38,4,0,0,1,0
4602,ham,dont plan staying night prolly wont back til late,dont plan staying night prolly wont back til late,"['dont', 'plan', 'staying', 'night', 'prolly', 'wont', 'back', 'til', 'late']","['dont', 'plan', 'staying', 'night', 'prolly', 'wont', 'back', 'til', 'late']",77,3,2,2,2,0
4603,ham,thanx puttin da fone,thanx puttin da fone,"['thanx', 'puttin', 'da', 'fone']","['thanx', 'puttin', 'da', 'fone']",33,4,0,0,0,0
4604,ham,need th campus atm could pick hour two,need th campus atm could pick hour two,"['need', 'th', 'campus', 'atm', 'could', 'pick', 'hour', 'two']","['need', 'th', 'campus', 'atm', 'could', 'pick', 'hour', 'two']",63,4,2,0,0,0
4605,ham,oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scared hiphop open cant catch,oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scared hiphop open cant catch,"['oh', 'haha', 'den', 'shld', 'went', 'today', 'gee', 'nvm', 'la', 'kaiez', 'dun', 'mind', 'goin', 'jazz', 'oso', 'scared', 'hiphop', 'open', 'cant', 'catch']","['oh', 'haha', 'den', 'shld', 'went', 'today', 'gee', 'nvm', 'la', 'kaiez', 'dun', 'mind', 'goin', 'jazz', 'oso', 'scared', 'hiphop', 'open', 'cant', 'catch']",158,14,2,2,0,0
4606,ham,running managed minute needed oxygen might resort roller option,running managed minutes needed oxygen might resort roller option,"['running', 'managed', 'minutes', 'needed', 'oxygen', 'might', 'resort', 'roller', 'option']","['running', 'managed', 'minute', 'needed', 'oxygen', 'might', 'resort', 'roller', 'option']",91,4,4,0,0,0
4607,ham,live next ltgt min,live next ltgt mins,"['live', 'next', 'ltgt', 'mins']","['live', 'next', 'ltgt', 'min']",31,2,0,2,0,0
4608,ham,de asking like,de asking like,"['de', 'asking', 'like']","['de', 'asking', 'like']",24,0,1,0,0,0
4609,ham,glad talking,glad talking,"['glad', 'talking']","['glad', 'talking']",19,1,1,0,0,0
4610,ham,wat time finish,wat time finish,"['wat', 'time', 'finish']","['wat', 'time', 'finish']",25,2,0,1,0,0
4611,ham,sorry da gone mad many pending work,sorry da gone mad many pending works,"['sorry', 'da', 'gone', 'mad', 'many', 'pending', 'works']","['sorry', 'da', 'gone', 'mad', 'many', 'pending', 'work']",57,2,2,3,0,0
4612,ham,much got cleaning,much got cleaning,"['much', 'got', 'cleaning']","['much', 'got', 'cleaning']",27,0,2,1,0,0
4613,ham,hows favourite person today r workin hard couldnt sleep last nite nearly rang,hows favourite person today r workin hard couldnt sleep last nite nearly rang,"['hows', 'favourite', 'person', 'today', 'r', 'workin', 'hard', 'couldnt', 'sleep', 'last', 'nite', 'nearly', 'rang']","['hows', 'favourite', 'person', 'today', 'r', 'workin', 'hard', 'couldnt', 'sleep', 'last', 'nite', 'nearly', 'rang']",117,6,2,3,1,0
4614,spam,sunshine quiz win super sony dvd recorder canname capital australia text mquiz b,sunshine quiz win super sony dvd recorder canname capital australia text mquiz b,"['sunshine', 'quiz', 'win', 'super', 'sony', 'dvd', 'recorder', 'canname', 'capital', 'australia', 'text', 'mquiz', 'b']","['sunshine', 'quiz', 'win', 'super', 'sony', 'dvd', 'recorder', 'canname', 'capital', 'australia', 'text', 'mquiz', 'b']",120,10,1,1,0,0
4615,ham,called dad oredi,called dad oredi,"['called', 'dad', 'oredi']","['called', 'dad', 'oredi']",26,2,1,0,0,0
4616,ham,good think could send pix would love see top bottom,good think could send pix would love see top bottom,"['good', 'think', 'could', 'send', 'pix', 'would', 'love', 'see', 'top', 'bottom']","['good', 'think', 'could', 'send', 'pix', 'would', 'love', 'see', 'top', 'bottom']",82,3,3,2,0,0
4617,ham,nvm going wear sport shoe anyway going late leh,nvm going wear sport shoes anyway going late leh,"['nvm', 'going', 'wear', 'sport', 'shoes', 'anyway', 'going', 'late', 'leh']","['nvm', 'going', 'wear', 'sport', 'shoe', 'anyway', 'going', 'late', 'leh']",75,3,2,2,2,0
4618,ham,sorry call later meeting,sorry call later meeting,"['sorry', 'call', 'later', 'meeting']","['sorry', 'call', 'later', 'meeting']",37,3,0,0,1,0
4619,ham,long fuckin showr,long fuckin showr,"['long', 'fuckin', 'showr']","['long', 'fuckin', 'showr']",27,1,0,1,1,0
4620,ham,received understood n acted upon,received understood n acted upon,"['received', 'understood', 'n', 'acted', 'upon']","['received', 'understood', 'n', 'acted', 'upon']",48,1,2,1,0,0
4621,ham,finally came fix ceiling,finally came fix ceiling,"['finally', 'came', 'fix', 'ceiling']","['finally', 'came', 'fix', 'ceiling']",37,1,1,1,1,0
4622,ham,need presnts always bcz cant mi love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha mn prabha islove got dont mi,need presnts always bcz cant mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha mns prabha islove got dont mis,"['need', 'presnts', 'always', 'bcz', 'cant', 'mis', 'love', 'jeevithathile', 'irulinae', 'neekunna', 'prakasamanu', 'sneham', 'prakasam', 'ennal', 'prabha', 'mns', 'prabha', 'islove', 'got', 'dont', 'mis']","['need', 'presnts', 'always', 'bcz', 'cant', 'mi', 'love', 'jeevithathile', 'irulinae', 'neekunna', 'prakasamanu', 'sneham', 'prakasam', 'ennal', 'prabha', 'mn', 'prabha', 'islove', 'got', 'dont', 'mi']",202,13,3,4,1,0
4623,ham,jus finish blowing hair finish dinner already,jus finish blowing hair finish dinner already,"['jus', 'finish', 'blowing', 'hair', 'finish', 'dinner', 'already']","['jus', 'finish', 'blowing', 'hair', 'finish', 'dinner', 'already']",67,4,0,2,1,0
4624,ham,bus love,bus love,"['bus', 'love']","['bus', 'love']",15,2,0,0,0,0
4625,ham,lol knew saw dollar store,lol knew saw dollar store,"['lol', 'knew', 'saw', 'dollar', 'store']","['lol', 'knew', 'saw', 'dollar', 'store']",41,2,1,2,0,0
4626,spam,please call customer service representative ampm guaranteed cash prize,please call customer service representative ampm guaranteed cash prize,"['please', 'call', 'customer', 'service', 'representative', 'ampm', 'guaranteed', 'cash', 'prize']","['please', 'call', 'customer', 'service', 'representative', 'ampm', 'guaranteed', 'cash', 'prize']",98,5,3,1,0,0
4627,spam,today voda number ending selected receive reward match please call quoting claim code standard rate apply,todays voda numbers ending selected receive reward match please call quoting claim code standard rates apply,"['todays', 'voda', 'numbers', 'ending', 'selected', 'receive', 'reward', 'match', 'please', 'call', 'quoting', 'claim', 'code', 'standard', 'rates', 'apply']","['today', 'voda', 'number', 'ending', 'selected', 'receive', 'reward', 'match', 'please', 'call', 'quoting', 'claim', 'code', 'standard', 'rate', 'apply']",154,9,4,2,0,0
4628,ham,saturday sunday holiday difficult,saturday sunday holiday difficult,"['saturday', 'sunday', 'holiday', 'difficult']","['saturday', 'sunday', 'holiday', 'difficult']",46,1,0,3,0,0
4629,ham,everybody fun evening miss,everybody fun evening miss,"['everybody', 'fun', 'evening', 'miss']","['everybody', 'fun', 'evening', 'miss']",39,2,2,0,0,0
4630,ham,got hella gas money want go grand nature adventure galileo little bit,got hella gas money want go grand nature adventure galileo little bit,"['got', 'hella', 'gas', 'money', 'want', 'go', 'grand', 'nature', 'adventure', 'galileo', 'little', 'bit']","['got', 'hella', 'gas', 'money', 'want', 'go', 'grand', 'nature', 'adventure', 'galileo', 'little', 'bit']",106,7,3,2,0,0
4631,ham,meeting call later,meeting call later,"['meeting', 'call', 'later']","['meeting', 'call', 'later']",28,1,1,0,1,0
4632,ham,oh wow thats gay firmware update help,oh wow thats gay firmware update help,"['oh', 'wow', 'thats', 'gay', 'firmware', 'update', 'help']","['oh', 'wow', 'thats', 'gay', 'firmware', 'update', 'help']",59,3,1,2,0,0
4633,ham,wont move morphine,wont move morphine,"['wont', 'move', 'morphine']","['wont', 'move', 'morphine']",28,2,0,1,0,0
4634,ham,come din c yup cut hair,come din c yup cut hair,"['come', 'din', 'c', 'yup', 'cut', 'hair']","['come', 'din', 'c', 'yup', 'cut', 'hair']",42,3,3,0,0,0
4635,ham,k k pa lunch aha,k k pa lunch aha,"['k', 'k', 'pa', 'lunch', 'aha']","['k', 'k', 'pa', 'lunch', 'aha']",32,5,0,0,0,0
4636,ham,oh ho first time use type word,oh ho first time use type words,"['oh', 'ho', 'first', 'time', 'use', 'type', 'words']","['oh', 'ho', 'first', 'time', 'use', 'type', 'word']",52,5,0,1,0,0
4637,ham,captain vijaykanth comedy captain tvhe drunken,captain vijaykanth comedy captain tvhe drunken,"['captain', 'vijaykanth', 'comedy', 'captain', 'tvhe', 'drunken']","['captain', 'vijaykanth', 'comedy', 'captain', 'tvhe', 'drunken']",65,5,0,1,0,0
4638,ham,course guess god got hold right,course guess gods got hold right,"['course', 'guess', 'gods', 'got', 'hold', 'right']","['course', 'guess', 'god', 'got', 'hold', 'right']",50,3,1,1,1,0
4639,ham,hide anythiing keeping distance,hide anythiing keeping distance,"['hide', 'anythiing', 'keeping', 'distance']","['hide', 'anythiing', 'keeping', 'distance']",44,1,2,0,1,0
4640,ham,havent,havent,['havent'],['havent'],10,1,0,0,0,0
4641,spam,ripped get mobile content wwwclubmobycom call polytruepixringtonesgames six downloads,ripped get mobile content wwwclubmobycom call polytruepixringtonesgames six downloads,"['ripped', 'get', 'mobile', 'content', 'wwwclubmobycom', 'call', 'polytruepixringtonesgames', 'six', 'downloads']","['ripped', 'get', 'mobile', 'content', 'wwwclubmobycom', 'call', 'polytruepixringtonesgames', 'six', 'downloads']",113,4,3,1,0,0
4642,ham,sorry din lock keypad,sorry din lock keypad,"['sorry', 'din', 'lock', 'keypad']","['sorry', 'din', 'lock', 'keypad']",34,3,0,1,0,0
4643,ham,got person story,got persons story,"['got', 'persons', 'story']","['got', 'person', 'story']",26,2,1,0,0,0
4644,ham,planning come chennai,planning come chennai,"['planning', 'come', 'chennai']","['planning', 'come', 'chennai']",31,1,2,0,0,0
4645,spam,tried contact reply offer video phone anytime network min half price line rental camcorder reply call,tried contact reply offer video phone anytime network mins half price line rental camcorder reply call,"['tried', 'contact', 'reply', 'offer', 'video', 'phone', 'anytime', 'network', 'mins', 'half', 'price', 'line', 'rental', 'camcorder', 'reply', 'call']","['tried', 'contact', 'reply', 'offer', 'video', 'phone', 'anytime', 'network', 'min', 'half', 'price', 'line', 'rental', 'camcorder', 'reply', 'call']",150,11,3,2,0,0
4646,ham,god created gap btwn finger dat sum vry special fill gap holding hand plz dont ask created much gap leg,god created gap btwn fingers dat sum vry special fill gaps holding hands plz dont ask created much gap legs,"['god', 'created', 'gap', 'btwn', 'fingers', 'dat', 'sum', 'vry', 'special', 'fill', 'gaps', 'holding', 'hands', 'plz', 'dont', 'ask', 'created', 'much', 'gap', 'legs']","['god', 'created', 'gap', 'btwn', 'finger', 'dat', 'sum', 'vry', 'special', 'fill', 'gap', 'holding', 'hand', 'plz', 'dont', 'ask', 'created', 'much', 'gap', 'leg']",164,11,4,3,1,0
4647,ham,okay going sleep later,okay going sleep later,"['okay', 'going', 'sleep', 'later']","['okay', 'going', 'sleep', 'later']",35,1,1,0,2,0
4648,ham,please protect ethreats sib never asks sensitive information like passwordsatmsms pin thru email never share password anybody,please protect ethreats sib never asks sensitive information like passwordsatmsms pin thru email never share password anybody,"['please', 'protect', 'ethreats', 'sib', 'never', 'asks', 'sensitive', 'information', 'like', 'passwordsatmsms', 'pin', 'thru', 'email', 'never', 'share', 'password', 'anybody']","['please', 'protect', 'ethreats', 'sib', 'never', 'asks', 'sensitive', 'information', 'like', 'passwordsatmsms', 'pin', 'thru', 'email', 'never', 'share', 'password', 'anybody']",177,9,3,2,2,0
4649,ham,finally happened aftr decade beer cheaper petrol goverment expects u drink dont drive,finally happened aftr decades beer cheaper petrol goverment expects us drink dont drive,"['finally', 'happened', 'aftr', 'decades', 'beer', 'cheaper', 'petrol', 'goverment', 'expects', 'us', 'drink', 'dont', 'drive']","['finally', 'happened', 'aftr', 'decade', 'beer', 'cheaper', 'petrol', 'goverment', 'expects', 'u', 'drink', 'dont', 'drive']",125,7,2,2,1,0
4650,spam,xmas reward waiting computer randomly picked loyal mobile customer receive reward call,xmas reward waiting computer randomly picked loyal mobile customers receive reward call,"['xmas', 'reward', 'waiting', 'computer', 'randomly', 'picked', 'loyal', 'mobile', 'customers', 'receive', 'reward', 'call']","['xmas', 'reward', 'waiting', 'computer', 'randomly', 'picked', 'loyal', 'mobile', 'customer', 'receive', 'reward', 'call']",123,4,3,2,3,0
4651,ham,r e meeting tmr,r e meeting tmr,"['r', 'e', 'meeting', 'tmr']","['r', 'e', 'meeting', 'tmr']",28,4,0,0,0,0
4652,ham,lol yes add spice day,lol yes add spice day,"['lol', 'yes', 'add', 'spice', 'day']","['lol', 'yes', 'add', 'spice', 'day']",37,2,0,3,0,0
4653,ham,hope great day,hope great day,"['hope', 'great', 'day']","['hope', 'great', 'day']",24,2,0,1,0,0
4654,ham,prasanth ettans mother passed away last night pray family,prasanth ettans mother passed away last night pray family,"['prasanth', 'ettans', 'mother', 'passed', 'away', 'last', 'night', 'pray', 'family']","['prasanth', 'ettans', 'mother', 'passed', 'away', 'last', 'night', 'pray', 'family']",85,3,3,2,1,0
4655,ham,k work something,k work something,"['k', 'work', 'something']","['k', 'work', 'something']",26,3,0,0,0,0
4656,spam,private account statement show unredeemed point call identifier code expires,private account statement shows unredeemed points call identifier code expires,"['private', 'account', 'statement', 'shows', 'unredeemed', 'points', 'call', 'identifier', 'code', 'expires']","['private', 'account', 'statement', 'show', 'unredeemed', 'point', 'call', 'identifier', 'code', 'expires']",107,7,0,3,0,0
4657,ham,message great doctor india drink appy fizz contains cancer causing age,message great doctor india drink appy fizz contains cancer causing age,"['message', 'great', 'doctor', 'india', 'drink', 'appy', 'fizz', 'contains', 'cancer', 'causing', 'age']","['message', 'great', 'doctor', 'india', 'drink', 'appy', 'fizz', 'contains', 'cancer', 'causing', 'age']",104,7,2,2,0,0
4658,ham,cant pick phone right pls send message,cant pick phone right pls send message,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']","['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']",60,3,1,2,1,0
4659,ham,call tell infront call,call tell infront call,"['call', 'tell', 'infront', 'call']","['call', 'tell', 'infront', 'call']",35,3,1,0,0,0
4660,ham,prob,prob,['prob'],['prob'],8,1,0,0,0,0
4661,ham,lady first genus second k,ladies first genus second k,"['ladies', 'first', 'genus', 'second', 'k']","['lady', 'first', 'genus', 'second', 'k']",41,2,0,2,1,0
4662,ham,yes please swimming,yes please swimming,"['yes', 'please', 'swimming']","['yes', 'please', 'swimming']",29,1,1,0,1,0
4663,ham,mum going robinson already,mum going robinson already,"['mum', 'going', 'robinson', 'already']","['mum', 'going', 'robinson', 'already']",39,2,1,0,1,0
4664,ham,set let noe e detail later,set let noe e details later,"['set', 'let', 'noe', 'e', 'details', 'later']","['set', 'let', 'noe', 'e', 'detail', 'later']",45,3,1,1,1,0
4665,ham,nottel software name,nottel software name,"['nottel', 'software', 'name']","['nottel', 'software', 'name']",30,3,0,0,0,0
4666,ham,send print out da,send print outs da,"['send', 'print', 'outs', 'da']","['send', 'print', 'out', 'da']",30,2,1,0,0,0
4667,ham,realy soz imat mum nite moro,realy soz imat mums nite moro,"['realy', 'soz', 'imat', 'mums', 'nite', 'moro']","['realy', 'soz', 'imat', 'mum', 'nite', 'moro']",47,4,0,2,0,0
4668,ham,born god oh another idiot born,born god oh another idiot born,"['born', 'god', 'oh', 'another', 'idiot', 'born']","['born', 'god', 'oh', 'another', 'idiot', 'born']",49,3,2,0,0,0
4669,ham,didnt get full msgsometext missing send,didnt get full msgsometext missing send,"['didnt', 'get', 'full', 'msgsometext', 'missing', 'send']","['didnt', 'get', 'full', 'msgsometext', 'missing', 'send']",58,3,2,1,0,0
4670,ham,probably almost gas get cash tomorrow,probably almost gas get cash tomorrow,"['probably', 'almost', 'gas', 'get', 'cash', 'tomorrow']","['probably', 'almost', 'gas', 'get', 'cash', 'tomorrow']",56,4,0,0,2,0
